caldt,sprtrn
05/15/2013,0.005114
05/16/2013,-0.005010
05/17/2013,0.010300
05/20/2013,-0.000708
05/21/2013,0.001722
05/22/2013,-0.008274
05/23/2013,-0.002924
05/24/2013,-0.000551
05/28/2013,0.006341
05/29/2013,-0.007048
05/30/2013,0.003670
05/31/2013,-0.014307
06/03/2013,0.005936
06/04/2013,-0.005511
06/05/2013,-0.013780
06/06/2013,0.008490
06/07/2013,0.012832
06/10/2013,-0.000347
06/11/2013,-0.010153
06/12/2013,-0.008370
06/13/2013,0.014784
06/14/2013,-0.005885
06/17/2013,0.007567
06/18/2013,0.007791
06/19/2013,-0.013851
06/20/2013,-0.025010
06/21/2013,0.002670
06/24/2013,-0.012145
06/25/2013,0.009497
06/26/2013,0.009590
06/27/2013,0.006200
06/28/2013,-0.004290
07/01/2013,0.005404
07/02/2013,-0.000545
07/03/2013,0.000824
07/05/2013,0.010202
07/08/2013,0.005252
07/09/2013,0.007230
07/10/2013,0.000182
07/11/2013,0.013554
07/12/2013,0.003087
07/15/2013,0.001375
07/16/2013,-0.003709
07/17/2013,0.002774
07/18/2013,0.005033
07/19/2013,0.001610
07/22/2013,0.002033
07/23/2013,-0.001852
07/24/2013,-0.003811
07/25/2013,0.002556
07/26/2013,0.000828
07/29/2013,-0.003736
07/30/2013,0.000374
07/31/2013,-0.000136
08/01/2013,0.012541
08/02/2013,0.001640
08/05/2013,-0.001480
08/06/2013,-0.005723
08/07/2013,-0.003806
08/08/2013,0.003885
08/09/2013,-0.003570
08/12/2013,-0.001153
08/13/2013,0.002776
08/14/2013,-0.005177
08/15/2013,-0.014282
08/16/2013,-0.003305
08/19/2013,-0.005900
08/20/2013,0.003821
08/21/2013,-0.005780
08/22/2013,0.008619
08/23/2013,0.003947
08/26/2013,-0.004040
08/27/2013,-0.015874
08/28/2013,0.002748
08/29/2013,0.001963
08/30/2013,-0.003174
09/03/2013,0.004164
09/04/2013,0.008117
09/05/2013,0.001210
09/06/2013,0.000054
09/09/2013,0.009993
09/10/2013,0.007346
09/11/2013,0.003052
09/12/2013,-0.003380
09/13/2013,0.002715
09/16/2013,0.005693
09/17/2013,0.004218
09/18/2013,0.012178
09/19/2013,-0.001843
09/20/2013,-0.007217
09/23/2013,-0.004720
09/24/2013,-0.002597
09/25/2013,-0.002739
09/26/2013,0.003485
09/27/2013,-0.004074
09/30/2013,-0.006029
10/01/2013,0.007999
10/02/2013,-0.000667
10/03/2013,-0.008979
10/04/2013,0.007053
10/07/2013,-0.008506
10/08/2013,-0.012332
10/09/2013,0.000574
10/10/2013,0.021830
10/11/2013,0.006286
10/14/2013,0.004075
10/15/2013,-0.007064
10/16/2013,0.013828
10/17/2013,0.006744
10/18/2013,0.006549
10/21/2013,0.000092
10/22/2013,0.005738
10/23/2013,-0.004725
10/24/2013,0.003258
10/25/2013,0.004395
10/28/2013,0.001330
10/29/2013,0.005584
10/30/2013,-0.004876
10/31/2013,-0.003839
11/01/2013,0.002903
11/04/2013,0.003571
11/05/2013,-0.002806
11/06/2013,0.004266
11/07/2013,-0.013183
11/08/2013,0.013428
11/11/2013,0.000723
11/12/2013,-0.002370
11/13/2013,0.008095
11/14/2013,0.004837
11/15/2013,0.004222
11/18/2013,-0.003698
11/19/2013,-0.002043
11/20/2013,-0.003636
11/21/2013,0.008129
11/22/2013,0.004961
11/25/2013,-0.001263
11/26/2013,0.000150
11/27/2013,0.002485
11/29/2013,-0.000786
12/02/2013,-0.002719
12/03/2013,-0.003193
12/04/2013,-0.001304
12/05/2013,-0.004340
12/06/2013,0.011238
12/09/2013,0.001817
12/10/2013,-0.003180
12/11/2013,-0.011317
12/12/2013,-0.003771
12/13/2013,-0.000101
12/16/2013,0.006320
12/17/2013,-0.003101
12/18/2013,0.016648
12/19/2013,-0.000580
12/20/2013,0.004819
12/23/2013,0.005318
12/24/2013,0.002916
12/26/2013,0.004745
12/27/2013,-0.000337
12/30/2013,-0.000179
12/31/2013,0.003960
01/02/2014,-0.008862
01/03/2014,-0.000333
01/06/2014,-0.002512
01/07/2014,0.006082
01/08/2014,-0.000212
01/09/2014,0.000348
01/10/2014,0.002307
01/13/2014,-0.012576
01/14/2014,0.010818
01/15/2014,0.005166
01/16/2014,-0.001347
01/17/2014,-0.003895
01/21/2014,0.002774
01/22/2014,0.000575
01/23/2014,-0.008890
01/24/2014,-0.020875
01/27/2014,-0.004876
01/28/2014,0.006141
01/29/2014,-0.010209
01/30/2014,0.011267
01/31/2014,-0.006465
02/03/2014,-0.022832
02/04/2014,0.007641
02/05/2014,-0.002028
02/06/2014,0.012440
02/07/2014,0.013302
02/10/2014,0.001569
02/11/2014,0.011062
02/12/2014,-0.000269
02/13/2014,0.005810
02/14/2014,0.004809
02/18/2014,0.001158
02/19/2014,-0.006524
02/20/2014,0.006031
02/21/2014,-0.001919
02/24/2014,0.006187
02/25/2014,-0.001348
02/26/2014,0.000022
02/27/2014,0.004948
02/28/2014,0.002783
03/03/2014,-0.007379
03/04/2014,0.015268
03/05/2014,-0.000053
03/06/2014,0.001718
03/07/2014,0.000538
03/10/2014,-0.000463
03/11/2014,-0.005082
03/12/2014,0.000305
03/13/2014,-0.011701
03/14/2014,-0.002822
03/17/2014,0.009614
03/18/2014,0.007220
03/19/2014,-0.006132
03/20/2014,0.006041
03/21/2014,-0.002933
03/24/2014,-0.004865
03/25/2014,0.004404
03/26/2014,-0.007000
03/27/2014,-0.001900
03/28/2014,0.004640
03/31/2014,0.007924
04/01/2014,0.007039
04/02/2014,0.002853
04/03/2014,-0.001126
04/04/2014,-0.012537
04/07/2014,-0.010750
04/08/2014,0.003751
04/09/2014,0.010918
04/10/2014,-0.020885
04/11/2014,-0.009487
04/14/2014,0.008217
04/15/2014,0.006757
04/16/2014,0.010488
04/17/2014,0.001364
04/21/2014,0.003775
04/22/2014,0.004092
04/23/2014,-0.002213
04/24/2014,0.001717
04/25/2014,-0.008096
04/28/2014,0.003236
04/29/2014,0.004761
04/30/2014,0.002992
05/01/2014,-0.000143
05/02/2014,-0.001348
05/05/2014,0.001871
05/06/2014,-0.008988
05/07/2014,0.005616
05/08/2014,-0.001374
05/09/2014,0.001519
05/12/2014,0.009673
05/13/2014,0.000422
05/14/2014,-0.004701
05/15/2014,-0.009362
05/16/2014,0.003747
05/19/2014,0.003845
05/20/2014,-0.006498
05/21/2014,0.008116
05/22/2014,0.002362
05/23/2014,0.004248
05/27/2014,0.005988
05/28/2014,-0.001114
05/29/2014,0.005367
05/30/2014,0.001844
06/02/2014,0.000728
06/03/2014,-0.000379
06/04/2014,0.001892
06/05/2014,0.006525
06/06/2014,0.004628
06/09/2014,0.000939
06/10/2014,-0.000246
06/11/2014,-0.003537
06/12/2014,-0.007089
06/13/2014,0.003135
06/16/2014,0.000837
06/17/2014,0.002173
06/18/2014,0.007719
06/19/2014,0.001277
06/20/2014,0.001730
06/23/2014,-0.000132
06/24/2014,-0.006435
06/25/2014,0.004897
06/26/2014,-0.001179
06/27/2014,0.001911
06/30/2014,-0.000372
07/01/2014,0.006678
07/02/2014,0.000659
07/03/2014,0.005480
07/07/2014,-0.003924
07/08/2014,-0.007049
07/09/2014,0.004644
07/10/2014,-0.004131
07/11/2014,0.001471
07/14/2014,0.004844
07/15/2014,-0.001932
07/16/2014,0.004201
07/17/2014,-0.011834
07/18/2014,0.010265
07/21/2014,-0.002320
07/22/2014,0.005016
07/23/2014,0.001754
07/24/2014,0.000488
07/25/2014,-0.004849
07/28/2014,0.000288
07/29/2014,-0.004528
07/30/2014,0.000061
07/31/2014,-0.019999
08/01/2014,-0.002859
08/04/2014,0.007189
08/05/2014,-0.009685
08/06/2014,0.000016
08/07/2014,-0.005557
08/08/2014,0.011531
08/11/2014,0.002759
08/12/2014,-0.001637
08/13/2014,0.006707
08/14/2014,0.004346
08/15/2014,-0.000061
08/18/2014,0.008532
08/19/2014,0.005001
08/20/2014,0.002478
08/21/2014,0.002950
08/22/2014,-0.001993
08/25/2014,0.004788
08/26/2014,0.001051
08/27/2014,0.000050
08/28/2014,-0.001690
08/29/2014,0.003320
09/02/2014,-0.000544
09/03/2014,-0.000779
09/04/2014,-0.001534
09/05/2014,0.005036
09/08/2014,-0.003073
09/09/2014,-0.006545
09/10/2014,0.003646
09/11/2014,0.000882
09/12/2014,-0.005963
09/15/2014,-0.000710
09/16/2014,0.007484
09/17/2014,0.001296
09/18/2014,0.004891
09/19/2014,-0.000477
09/22/2014,-0.008013
09/23/2014,-0.005776
09/24/2014,0.007832
09/25/2014,-0.016169
09/26/2014,0.008576
09/29/2014,-0.002547
09/30/2014,-0.002786
10/01/2014,-0.013249
10/02/2014,0.000005
10/03/2014,0.011166
10/06/2014,-0.001565
10/07/2014,-0.015126
10/08/2014,0.017462
10/09/2014,-0.020661
10/10/2014,-0.011451
10/13/2014,-0.016468
10/14/2014,0.001579
10/15/2014,-0.008100
10/16/2014,0.000145
10/17/2014,0.012884
10/20/2014,0.009143
10/21/2014,0.019574
10/22/2014,-0.007299
10/23/2014,0.012303
10/24/2014,0.007053
10/27/2014,-0.001502
10/28/2014,0.011939
10/29/2014,-0.001385
10/30/2014,0.006230
10/31/2014,0.011731
11/03/2014,-0.000119
11/04/2014,-0.002830
11/05/2014,0.005701
11/06/2014,0.003776
11/07/2014,0.000350
11/10/2014,0.003120
11/11/2014,0.000697
11/12/2014,-0.000701
11/13/2014,0.000530
11/14/2014,0.000240
11/17/2014,0.000735
11/18/2014,0.005134
11/19/2014,-0.001501
11/20/2014,0.001967
11/21/2014,0.005237
11/24/2014,0.002864
11/25/2014,-0.001150
11/26/2014,0.002806
11/28/2014,-0.002542
12/01/2014,-0.006829
12/02/2014,0.006384
12/03/2014,0.003765
12/04/2014,-0.001162
12/05/2014,0.001665
12/08/2014,-0.007257
12/09/2014,-0.000238
12/10/2014,-0.016351
12/11/2014,0.004536
12/12/2014,-0.016214
12/15/2014,-0.006343
12/16/2014,-0.008489
12/17/2014,0.020352
12/18/2014,0.024015
12/19/2014,0.004570
12/22/2014,0.003810
12/23/2014,0.001746
12/24/2014,-0.000139
12/26/2014,0.003310
12/29/2014,0.000862
12/30/2014,-0.004889
12/31/2014,-0.010311
01/02/2015,-0.000340
01/05/2015,-0.018278
01/06/2015,-0.008893
01/07/2015,0.011630
01/08/2015,0.017888
01/09/2015,-0.008404
01/12/2015,-0.008094
01/13/2015,-0.002579
01/14/2015,-0.005813
01/15/2015,-0.009248
01/16/2015,0.013424
01/20/2015,0.001550
01/21/2015,0.004732
01/22/2015,0.015270
01/23/2015,-0.005492
01/26/2015,0.002568
01/27/2015,-0.013388
01/28/2015,-0.013496
01/29/2015,0.009535
01/30/2015,-0.012992
02/02/2015,0.012962
02/03/2015,0.014439
02/04/2015,-0.004156
02/05/2015,0.010291
02/06/2015,-0.003418
02/09/2015,-0.004247
02/10/2015,0.010676
02/11/2015,-0.000029
02/12/2015,0.009645
02/13/2015,0.004075
02/17/2015,0.001598
02/18/2015,-0.000314
02/19/2015,-0.001062
02/20/2015,0.006126
02/23/2015,-0.000303
02/24/2015,0.002759
02/25/2015,-0.000766
02/26/2015,-0.001476
02/27/2015,-0.002956
03/02/2015,0.006125
03/03/2015,-0.004539
03/04/2015,-0.004389
03/05/2015,0.001196
03/06/2015,-0.014174
03/09/2015,0.003944
03/10/2015,-0.016961
03/11/2015,-0.001918
03/12/2015,0.012601
03/13/2015,-0.006075
03/16/2015,0.013534
03/17/2015,-0.003320
03/18/2015,0.012158
03/19/2015,-0.004873
03/20/2015,0.009013
03/23/2015,-0.001746
03/24/2015,-0.006139
03/25/2015,-0.014559
03/26/2015,-0.002377
03/27/2015,0.002369
03/30/2015,0.012237
03/31/2015,-0.008796
04/01/2015,-0.003965
04/02/2015,0.003530
04/06/2015,0.006609
04/07/2015,-0.002062
04/08/2015,0.002683
04/09/2015,0.004457
04/10/2015,0.005203
04/13/2015,-0.004581
04/14/2015,0.001630
04/15/2015,0.005148
04/16/2015,-0.000778
04/17/2015,-0.011311
04/20/2015,0.009235
04/21/2015,-0.001481
04/22/2015,0.005088
04/23/2015,0.002358
04/24/2015,0.002253
04/27/2015,-0.004141
04/28/2015,0.002769
04/29/2015,-0.003740
04/30/2015,-0.010129
05/01/2015,0.010923
05/04/2015,0.002941
05/05/2015,-0.011837
05/06/2015,-0.004456
05/07/2015,0.003774
05/08/2015,0.013458
05/11/2015,-0.005090
05/12/2015,-0.002950
05/13/2015,-0.000305
05/14/2015,0.010779
05/15/2015,0.000768
05/18/2015,0.003048
05/19/2015,-0.000643
05/20/2015,-0.000931
05/21/2015,0.002338
05/22/2015,-0.002234
05/26/2015,-0.010282
05/27/2015,0.009163
05/28/2015,-0.001267
05/29/2015,-0.006318
06/01/2015,0.002059
06/02/2015,-0.001009
06/03/2015,0.002119
06/04/2015,-0.008623
06/05/2015,-0.001436
06/08/2015,-0.006474
06/09/2015,0.000418
06/10/2015,0.012042
06/11/2015,0.001739
06/12/2015,-0.006994
06/15/2015,-0.004622
06/16/2015,0.005690
06/17/2015,0.001980
06/18/2015,0.009903
06/19/2015,-0.005304
06/22/2015,0.006095
06/23/2015,0.000636
06/24/2015,-0.007353
06/25/2015,-0.002974
06/26/2015,-0.000390
06/29/2015,-0.020866
06/30/2015,0.002658
07/01/2015,0.006936
07/02/2015,-0.000308
07/06/2015,-0.003862
07/07/2015,0.006081
07/08/2015,-0.016653
07/09/2015,0.002262
07/10/2015,0.012338
07/13/2015,0.011066
07/14/2015,0.004453
07/15/2015,-0.000735
07/16/2015,0.008015
07/17/2015,0.001106
07/20/2015,0.000771
07/21/2015,-0.004262
07/22/2015,-0.002388
07/23/2015,-0.005676
07/24/2015,-0.010703
07/27/2015,-0.005775
07/28/2015,0.012386
07/29/2015,0.007319
07/30/2015,0.000028
07/31/2015,-0.002272
08/03/2015,-0.002757
08/04/2015,-0.002250
08/05/2015,0.003115
08/06/2015,-0.007753
08/07/2015,-0.002875
08/10/2015,0.012808
08/11/2015,-0.009557
08/12/2015,0.000950
08/13/2015,-0.001275
08/14/2015,0.003912
08/17/2015,0.005211
08/18/2015,-0.002626
08/19/2015,-0.008255
08/20/2015,-0.021100
08/21/2015,-0.031851
08/24/2015,-0.039414
08/25/2015,-0.013522
08/26/2015,0.039034
08/27/2015,0.024298
08/28/2015,0.000609
08/31/2015,-0.008392
09/01/2015,-0.029576
09/02/2015,0.018293
09/03/2015,0.001165
09/04/2015,-0.015330
09/08/2015,0.025083
09/09/2015,-0.013898
09/10/2015,0.005278
09/11/2015,0.004487
09/14/2015,-0.004090
09/15/2015,0.012831
09/16/2015,0.008705
09/17/2015,-0.002561
09/18/2015,-0.016164
09/21/2015,0.004566
09/22/2015,-0.012318
09/23/2015,-0.002049
09/24/2015,-0.003363
09/25/2015,-0.000466
09/28/2015,-0.025666
09/29/2015,0.001233
09/30/2015,0.019076
10/01/2015,0.001974
10/02/2015,0.014315
10/05/2015,0.018290
10/06/2015,-0.003588
10/07/2015,0.008036
10/08/2015,0.008818
10/09/2015,0.000725
10/12/2015,0.001276
10/13/2015,-0.006825
10/14/2015,-0.004716
10/15/2015,0.014853
10/16/2015,0.004570
10/19/2015,0.000271
10/20/2015,-0.001421
10/21/2015,-0.005825
10/22/2015,0.016628
10/23/2015,0.011030
10/26/2015,-0.001913
10/27/2015,-0.002554
10/28/2015,0.011840
10/29/2015,-0.000450
10/30/2015,-0.004810
11/02/2015,0.011874
11/03/2015,0.002728
11/04/2015,-0.003545
11/05/2015,-0.001132
11/06/2015,-0.000348
11/09/2015,-0.009823
11/10/2015,0.001511
11/11/2015,-0.003228
11/12/2015,-0.013990
11/13/2015,-0.011207
11/16/2015,0.014903
11/17/2015,-0.001339
11/18/2015,0.016162
11/19/2015,-0.001123
11/20/2015,0.003810
11/23/2015,-0.001235
11/24/2015,0.001222
11/25/2015,-0.000129
11/27/2015,0.000594
11/30/2015,-0.004641
12/01/2015,0.010681
12/02/2015,-0.010996
12/03/2015,-0.014374
12/04/2015,0.020526
12/07/2015,-0.006990
12/08/2015,-0.006490
12/09/2015,-0.007739
12/10/2015,0.002251
12/11/2015,-0.019423
12/14/2015,0.004756
12/15/2015,0.010619
12/16/2015,0.014515
12/17/2015,-0.015041
12/18/2015,-0.017797
12/21/2015,0.007778
12/22/2015,0.008817
12/23/2015,0.012418
12/24/2015,-0.001599
12/28/2015,-0.002179
12/29/2015,0.010630
12/30/2015,-0.007217
12/31/2015,-0.009412
01/04/2016,-0.015304
01/05/2016,0.002012
01/06/2016,-0.013115
01/07/2016,-0.023700
01/08/2016,-0.010838
01/11/2016,0.000853
01/12/2016,0.007803
01/13/2016,-0.024965
01/14/2016,0.016696
01/15/2016,-0.021599
01/19/2016,0.000532
01/20/2016,-0.011694
01/21/2016,0.005195
01/22/2016,0.020284
01/25/2016,-0.015638
01/26/2016,0.014144
01/27/2016,-0.010863
01/28/2016,0.005529
01/29/2016,0.024760
02/01/2016,-0.000443
02/02/2016,-0.018743
02/03/2016,0.004992
02/04/2016,0.001527
02/05/2016,-0.018481
02/08/2016,-0.014154
02/09/2016,-0.000664
02/10/2016,-0.000189
02/11/2016,-0.012301
02/12/2016,0.019518
02/16/2016,0.016517
02/17/2016,0.016480
02/18/2016,-0.004666
02/19/2016,-0.000026
02/22/2016,0.014454
02/23/2016,-0.012454
02/24/2016,0.004440
02/25/2016,0.011348
02/26/2016,-0.001870
02/29/2016,-0.008121
03/01/2016,0.023869
03/02/2016,0.004094
03/03/2016,0.003499
03/04/2016,0.003306
03/07/2016,0.000885
03/08/2016,-0.011240
03/09/2016,0.005052
03/10/2016,0.000156
03/11/2016,0.016396
03/14/2016,-0.001261
03/15/2016,-0.001837
03/16/2016,0.005600
03/17/2016,0.006595
03/18/2016,0.004406
03/21/2016,0.000986
03/22/2016,-0.000877
03/23/2016,-0.006386
03/24/2016,-0.000378
03/28/2016,0.000545
03/29/2016,0.008817
03/30/2016,0.004350
03/31/2016,-0.002040
04/01/2016,0.006331
04/04/2016,-0.003208
04/05/2016,-0.010145
04/06/2016,0.010508
04/07/2016,-0.011976
04/08/2016,0.002787
04/11/2016,-0.002740
04/12/2016,0.009662
04/13/2016,0.010040
04/14/2016,0.000173
04/15/2016,-0.000984
04/18/2016,0.006541
04/19/2016,0.003085
04/20/2016,0.000762
04/21/2016,-0.005194
04/22/2016,0.000048
04/25/2016,-0.001812
04/26/2016,0.001873
04/27/2016,0.001649
04/28/2016,-0.009231
04/29/2016,-0.005063
05/02/2016,0.007810
05/03/2016,-0.008677
05/04/2016,-0.005937
05/05/2016,-0.000239
05/06/2016,0.003175
05/09/2016,0.000753
05/10/2016,0.012484
05/11/2016,-0.009562
05/12/2016,-0.000170
05/13/2016,-0.008478
05/16/2016,0.009797
05/17/2016,-0.009411
05/18/2016,0.000205
05/19/2016,-0.003707
05/20/2016,0.006019
05/23/2016,-0.002085
05/24/2016,0.013681
05/25/2016,0.006975
05/26/2016,-0.000210
05/27/2016,0.004287
05/31/2016,-0.001000
06/01/2016,0.001130
06/02/2016,0.002825
06/03/2016,-0.002912
06/06/2016,0.004897
06/07/2016,0.001289
06/08/2016,0.003309
06/09/2016,-0.001718
06/10/2016,-0.009175
06/13/2016,-0.008115
06/14/2016,-0.001799
06/15/2016,-0.001841
06/16/2016,0.003133
06/17/2016,-0.003258
06/20/2016,0.005808
06/21/2016,0.002712
06/22/2016,-0.001652
06/23/2016,0.013364
06/24/2016,-0.035920
06/27/2016,-0.018097
06/28/2016,0.017770
06/29/2016,0.017033
06/30/2016,0.013565
07/01/2016,0.001949
07/05/2016,-0.006848
07/06/2016,0.005353
07/07/2016,-0.000872
07/08/2016,0.015253
07/11/2016,0.003409
07/12/2016,0.007009
07/13/2016,0.000135
07/14/2016,0.005259
07/15/2016,-0.000929
07/18/2016,0.002382
07/19/2016,-0.001435
07/20/2016,0.004270
07/21/2016,-0.003612
07/22/2016,0.004554
07/25/2016,-0.003011
07/26/2016,0.000323
07/27/2016,-0.001199
07/28/2016,0.001606
07/29/2016,0.001631
08/01/2016,-0.001270
08/02/2016,-0.006362
08/03/2016,0.003134
08/04/2016,0.000213
08/05/2016,0.008603
08/08/2016,-0.000907
08/09/2016,0.000390
08/10/2016,-0.002865
08/11/2016,0.004735
08/12/2016,-0.000796
08/15/2016,0.002793
08/16/2016,-0.005479
08/17/2016,0.001869
08/18/2016,0.002200
08/19/2016,-0.001440
08/22/2016,-0.000563
08/23/2016,0.001952
08/24/2016,-0.005240
08/25/2016,-0.001365
08/26/2016,-0.001579
08/29/2016,0.005228
08/30/2016,-0.001954
08/31/2016,-0.002376
09/01/2016,-0.000041
09/02/2016,0.004201
09/06/2016,0.002982
09/07/2016,-0.000146
09/08/2016,-0.002223
09/09/2016,-0.024522
09/12/2016,0.014677
09/13/2016,-0.014831
09/14/2016,-0.000588
09/15/2016,0.010109
09/16/2016,-0.003772
09/19/2016,-0.000019
09/20/2016,0.000299
09/21/2016,0.010917
09/22/2016,0.006500
09/23/2016,-0.005737
09/26/2016,-0.008588
09/27/2016,0.006444
09/28/2016,0.005296
09/29/2016,-0.009321
09/30/2016,0.007968
10/03/2016,-0.003261
10/04/2016,-0.004956
10/05/2016,0.004297
10/06/2016,0.000482
10/07/2016,-0.003253
10/10/2016,0.004606
10/11/2016,-0.012447
10/12/2016,0.001147
10/13/2016,-0.003099
10/14/2016,0.000202
10/17/2016,-0.003038
10/18/2016,0.006160
10/19/2016,0.002192
10/20/2016,-0.001376
10/21/2016,-0.000084
10/24/2016,0.004750
10/25/2016,-0.003798
10/26/2016,-0.001740
10/27/2016,-0.002987
10/28/2016,-0.003108
10/31/2016,-0.000122
11/01/2016,-0.006787
11/02/2016,-0.006525
11/03/2016,-0.004423
11/04/2016,-0.001666
11/07/2016,0.022224
11/08/2016,0.003772
11/09/2016,0.011077
11/10/2016,0.001951
11/11/2016,-0.001398
11/14/2016,-0.000116
11/15/2016,0.007481
11/16/2016,-0.001582
11/17/2016,0.004676
11/18/2016,-0.002387
11/21/2016,0.007461
11/22/2016,0.002165
11/23/2016,0.000808
11/25/2016,0.003914
11/28/2016,-0.005254
11/29/2016,0.001335
11/30/2016,-0.002653
12/01/2016,-0.003516
12/02/2016,0.000397
12/05/2016,0.005821
12/06/2016,0.003411
12/07/2016,0.013163
12/08/2016,0.002159
12/09/2016,0.005939
12/12/2016,-0.001137
12/13/2016,0.006540
12/14/2016,-0.008117
12/15/2016,0.003883
12/16/2016,-0.001751
12/19/2016,0.001975
12/20/2016,0.003638
12/21/2016,-0.002457
12/22/2016,-0.001863
12/23/2016,0.001252
12/27/2016,0.002248
12/28/2016,-0.008357
12/29/2016,-0.000293
12/30/2016,-0.004637
01/03/2017,0.008487
01/04/2017,0.005722
01/05/2017,-0.000771
01/06/2017,0.003517
01/09/2017,-0.003549
01/10/2017,0.000000
01/11/2017,0.002830
01/12/2017,-0.002145
01/13/2017,0.001850
01/17/2017,-0.002968
01/18/2017,0.001764
01/19/2017,-0.003609
01/20/2017,0.003366
01/23/2017,-0.002690
01/24/2017,0.006565
01/25/2017,0.008026
01/26/2017,-0.000735
01/27/2017,-0.000866
01/30/2017,-0.006010
01/31/2017,-0.000890
02/01/2017,0.000298
02/02/2017,0.000570
02/03/2017,0.007265
02/06/2017,-0.002115
02/07/2017,0.000227
02/08/2017,0.000693
02/09/2017,0.005752
02/10/2017,0.003566
02/13/2017,0.005246
02/14/2017,0.004007
02/15/2017,0.004992
02/16/2017,-0.000864
02/17/2017,0.001679
02/21/2017,0.006048
02/22/2017,-0.001082
02/23/2017,0.000419
02/24/2017,0.001493
02/27/2017,0.001018
02/28/2017,-0.002578
03/01/2017,0.013674
03/02/2017,-0.005860
03/03/2017,0.000504
03/06/2017,-0.003277
03/07/2017,-0.002913
03/08/2017,-0.002284
03/09/2017,0.000800
03/10/2017,0.003269
03/13/2017,0.000367
03/14/2017,-0.003379
03/15/2017,0.008375
03/16/2017,-0.001627
03/17/2017,-0.001314
03/20/2017,-0.002010
03/21/2017,-0.012408
03/22/2017,0.001890
03/23/2017,-0.001060
03/24/2017,-0.000844
03/27/2017,-0.001020
03/28/2017,0.007251
03/29/2017,0.001085
03/30/2017,0.002935
03/31/2017,-0.002255
04/03/2017,-0.001642
04/04/2017,0.000560
04/05/2017,-0.003055
04/06/2017,0.001929
04/07/2017,-0.000827
04/10/2017,0.000688
04/11/2017,-0.001434
04/12/2017,-0.003760
04/13/2017,-0.006815
04/17/2017,0.008613
04/18/2017,-0.002903
04/19/2017,-0.001716
04/20/2017,0.007557
04/21/2017,-0.003035
04/24/2017,0.010840
04/25/2017,0.006091
04/26/2017,-0.000486
04/27/2017,0.000553
04/28/2017,-0.001913
05/01/2017,0.001732
05/02/2017,0.001189
05/03/2017,-0.001271
05/04/2017,0.000582
05/05/2017,0.004089
05/08/2017,0.000038
05/09/2017,-0.001025
05/10/2017,0.001131
05/11/2017,-0.002163
05/12/2017,-0.001478
05/15/2017,0.004776
05/16/2017,-0.000687
05/17/2017,-0.018178
05/18/2017,0.003687
05/19/2017,0.006767
05/22/2017,0.005160
05/23/2017,0.001838
05/24/2017,0.002489
05/25/2017,0.004442
05/26/2017,0.000311
05/30/2017,-0.001205
05/31/2017,-0.000460
06/01/2017,0.007571
06/02/2017,0.003708
06/05/2017,-0.001218
06/06/2017,-0.002779
06/07/2017,0.001568
06/08/2017,0.000267
06/09/2017,-0.000830
06/12/2017,-0.000979
06/13/2017,0.004511
06/14/2017,-0.000996
06/15/2017,-0.002240
06/16/2017,0.000284
06/19/2017,0.008347
06/20/2017,-0.006697
06/21/2017,-0.000583
06/22/2017,-0.000456
06/23/2017,0.001561
06/26/2017,0.000316
06/27/2017,-0.008073
06/28/2017,0.008808
06/29/2017,-0.008600
06/30/2017,0.001533
07/03/2017,0.002311
07/05/2017,0.001453
07/06/2017,-0.009369
07/07/2017,0.006403
07/10/2017,0.000928
07/11/2017,-0.000783
07/12/2017,0.007306
07/13/2017,0.001875
07/14/2017,0.004674
07/17/2017,-0.000053
07/18/2017,0.000598
07/19/2017,0.005373
07/20/2017,-0.000154
07/21/2017,-0.000368
07/24/2017,-0.001064
07/25/2017,0.002923
07/26/2017,0.000283
07/27/2017,-0.000973
07/28/2017,-0.001341
07/31/2017,-0.000728
08/01/2017,0.002449
08/02/2017,0.000493
08/03/2017,-0.002184
08/04/2017,0.001889
08/07/2017,0.001647
08/08/2017,-0.002414
08/09/2017,-0.000364
08/10/2017,-0.014474
08/11/2017,0.001276
08/14/2017,0.010044
08/15/2017,-0.000499
08/16/2017,0.001420
08/17/2017,-0.015437
08/18/2017,-0.001835
08/21/2017,0.001163
08/22/2017,0.009941
08/23/2017,-0.003454
08/24/2017,-0.002074
08/25/2017,0.001673
08/28/2017,0.000487
08/29/2017,0.000843
08/30/2017,0.004615
08/31/2017,0.005721
09/01/2017,0.001982
09/05/2017,-0.007551
09/06/2017,0.003129
09/07/2017,-0.000178
09/08/2017,-0.001489
09/11/2017,0.010839
09/12/2017,0.003364
09/13/2017,0.000757
09/14/2017,-0.001101
09/15/2017,0.001847
09/18/2017,0.001456
09/19/2017,0.001110
09/20/2017,0.000634
09/21/2017,-0.003046
09/22/2017,0.000648
09/25/2017,-0.002222
09/26/2017,0.000072
09/27/2017,0.004085
09/28/2017,0.001205
09/29/2017,0.003705
10/02/2017,0.003874
10/03/2017,0.002159
10/04/2017,0.001247
10/05/2017,0.005647
10/06/2017,-0.001074
10/09/2017,-0.001804
10/10/2017,0.002322
10/11/2017,0.001803
10/12/2017,-0.001687
10/13/2017,0.000878
10/16/2017,0.001751
10/17/2017,0.000672
10/18/2017,0.000742
10/19/2017,0.000328
10/20/2017,0.005117
10/23/2017,-0.003972
10/24/2017,0.001618
10/25/2017,-0.004663
