temp,year,week,hour
22,2014,31,11
24,2014,31,12
24,2014,31,13
26,2014,31,14
26,2014,31,15
28,2014,31,16
30,2014,31,17
28,2014,31,18
30,2014,31,19
30,2014,31,20
29,2014,31,21
29,2014,31,22
28,2014,31,23
25,2014,31,0
25,2014,31,1
23,2014,31,2
24,2014,31,3
21,2014,31,4
21,2014,31,5
21,2014,31,6
21,2014,31,7
21,2014,31,8
21,2014,31,9
21,2014,31,10
22,2014,31,11
24,2014,31,12
23,2014,31,13
25,2014,31,14
26,2014,31,15
27,2014,31,16
29,2014,31,17
28,2014,31,18
30,2014,31,19
30,2014,31,20
29,2014,31,21
29,2014,31,22
28,2014,31,23
25,2014,31,0
25,2014,31,1
23,2014,31,2
24,2014,31,3
20,2014,31,4
21,2014,31,5
21,2014,31,6
21,2014,31,7
21,2014,31,8
21,2014,31,9
21,2014,31,10
21,2014,31,11
22,2014,31,12
22,2014,31,13
22,2014,31,14
23,2014,31,15
23,2014,31,16
24,2014,31,17
24,2014,31,18
25,2014,31,19
25,2014,31,20
25,2014,31,21
26,2014,31,22
26,2014,31,23
25,2014,32,0
25,2014,32,1
24,2014,32,2
24,2014,32,3
23,2014,32,4
22,2014,32,5
22,2014,32,6
22,2014,32,7
21,2014,32,8
21,2014,32,9
21,2014,32,10
21,2014,32,11
22,2014,32,12
22,2014,32,13
22,2014,32,14
24,2014,32,15
24,2014,32,16
25,2014,32,17
25,2014,32,18
27,2014,32,19
27,2014,32,20
27,2014,32,21
27,2014,32,22
27,2014,32,23
25,2014,32,0
26,2014,32,1
24,2014,32,2
24,2014,32,3
23,2014,32,4
23,2014,32,5
23,2014,32,6
22,2014,32,7
22,2014,32,8
22,2014,32,9
22,2014,32,10
22,2014,32,11
24,2014,32,12
24,2014,32,13
25,2014,32,14
25,2014,32,15
27,2014,32,16
28,2014,32,17
27,2014,32,18
28,2014,32,19
28,2014,32,20
28,2014,32,21
28,2014,32,22
27,2014,32,23
26,2014,32,0
26,2014,32,1
25,2014,32,2
25,2014,32,3
24,2014,32,4
23,2014,32,5
22,2014,32,6
22,2014,32,7
21,2014,32,8
21,2014,32,9
20,2014,32,10
20,2014,32,11
23,2014,32,12
21,2014,32,13
23,2014,32,14
24,2014,32,15
25,2014,32,16
26,2014,32,17
26,2014,32,18
28,2014,32,19
28,2014,32,20
26,2014,32,21
27,2014,32,22
26,2014,32,23
24,2014,32,0
24,2014,32,1
22,2014,32,2
22,2014,32,3
20,2014,32,4
19,2014,32,5
18,2014,32,6
18,2014,32,7
17,2014,32,8
17,2014,32,9
16,2014,32,10
16,2014,32,11
20,2014,32,12
19,2014,32,13
21,2014,32,14
22,2014,32,15
25,2014,32,16
27,2014,32,17
27,2014,32,18
28,2014,32,19
29,2014,32,20
27,2014,32,21
28,2014,32,22
28,2014,32,23
25,2014,32,0
25,2014,32,1
23,2014,32,2
23,2014,32,3
20,2014,32,4
19,2014,32,5
19,2014,32,6
18,2014,32,7
17,2014,32,8
18,2014,32,9
17,2014,32,10
17,2014,32,11
22,2014,32,12
21,2014,32,13
24,2014,32,14
23,2014,32,15
28,2014,32,16
28,2014,32,17
28,2014,32,18
30,2014,32,19
30,2014,32,20
28,2014,32,21
29,2014,32,22
28,2014,32,23
26,2014,32,0
25,2014,32,1
23,2014,32,2
23,2014,32,3
20,2014,32,4
19,2014,32,5
19,2014,32,6
18,2014,32,7
18,2014,32,8
18,2014,32,9
18,2014,32,10
18,2014,32,11
22,2014,32,12
21,2014,32,13
24,2014,32,14
24,2014,32,15
28,2014,32,16
29,2014,32,17
29,2014,32,18
29,2014,32,19
29,2014,32,20
28,2014,32,21
29,2014,32,22
28,2014,32,23
26,2014,32,0
26,2014,32,1
24,2014,32,2
24,2014,32,3
22,2014,32,4
21,2014,32,5
21,2014,32,6
20,2014,32,7
19,2014,32,8
20,2014,32,9
19,2014,32,10
20,2014,32,11
24,2014,32,12
23,2014,32,13
26,2014,32,14
26,2014,32,15
30,2014,32,16
30,2014,32,17
30,2014,32,18
31,2014,32,19
31,2014,32,20
30,2014,32,21
30,2014,32,22
29,2014,32,23
28,2014,33,0
27,2014,33,1
26,2014,33,2
26,2014,33,3
24,2014,33,4
24,2014,33,5
23,2014,33,6
23,2014,33,7
23,2014,33,8
23,2014,33,9
22,2014,33,10
23,2014,33,11
25,2014,33,12
24,2014,33,13
26,2014,33,14
27,2014,33,15
29,2014,33,16
30,2014,33,17
29,2014,33,18
31,2014,33,19
31,2014,33,20
30,2014,33,21
30,2014,33,22
29,2014,33,23
27,2014,33,0
27,2014,33,1
26,2014,33,2
26,2014,33,3
24,2014,33,4
23,2014,33,5
23,2014,33,6
23,2014,33,7
22,2014,33,8
22,2014,33,9
22,2014,33,10
22,2014,33,11
24,2014,33,12
23,2014,33,13
24,2014,33,14
23,2014,33,15
25,2014,33,16
25,2014,33,17
27,2014,33,18
26,2014,33,19
27,2014,33,20
25,2014,33,21
27,2014,33,22
26,2014,33,23
26,2014,33,0
25,2014,33,1
25,2014,33,2
24,2014,33,3
24,2014,33,4
23,2014,33,5
23,2014,33,6
23,2014,33,7
23,2014,33,8
23,2014,33,9
22,2014,33,10
23,2014,33,11
26,2014,33,12
25,2014,33,13
27,2014,33,14
27,2014,33,15
30,2014,33,16
31,2014,33,17
31,2014,33,18
32,2014,33,19
33,2014,33,20
31,2014,33,21
32,2014,33,22
31,2014,33,23
29,2014,33,0
29,2014,33,1
27,2014,33,2
27,2014,33,3
24,2014,33,4
24,2014,33,5
23,2014,33,6
23,2014,33,7
22,2014,33,8
23,2014,33,9
22,2014,33,10
22,2014,33,11
26,2014,33,12
24,2014,33,13
27,2014,33,14
27,2014,33,15
30,2014,33,16
31,2014,33,17
31,2014,33,18
33,2014,33,19
33,2014,33,20
31,2014,33,21
32,2014,33,22
31,2014,33,23
29,2014,33,0
28,2014,33,1
27,2014,33,2
27,2014,33,3
24,2014,33,4
24,2014,33,5
24,2014,33,6
23,2014,33,7
22,2014,33,8
23,2014,33,9
22,2014,33,10
23,2014,33,11
26,2014,33,12
25,2014,33,13
27,2014,33,14
28,2014,33,15
31,2014,33,16
31,2014,33,17
31,2014,33,18
32,2014,33,19
32,2014,33,20
31,2014,33,21
32,2014,33,22
31,2014,33,23
29,2014,33,0
28,2014,33,1
27,2014,33,2
27,2014,33,3
25,2014,33,4
25,2014,33,5
24,2014,33,6
24,2014,33,7
23,2014,33,8
24,2014,33,9
23,2014,33,10
23,2014,33,11
27,2014,33,12
26,2014,33,13
28,2014,33,14
28,2014,33,15
31,2014,33,16
32,2014,33,17
31,2014,33,18
32,2014,33,19
32,2014,33,20
31,2014,33,21
31,2014,33,22
30,2014,33,23
29,2014,33,0
28,2014,33,1
27,2014,33,2
27,2014,33,3
26,2014,33,4
26,2014,33,5
26,2014,33,6
25,2014,33,7
25,2014,33,8
25,2014,33,9
24,2014,33,10
24,2014,33,11
26,2014,33,12
25,2014,33,13
27,2014,33,14
25,2014,33,15
27,2014,33,16
27,2014,33,17
26,2014,33,18
25,2014,33,19
25,2014,33,20
25,2014,33,21
24,2014,33,22
24,2014,33,23
24,2014,34,0
24,2014,34,1
24,2014,34,2
23,2014,34,3
24,2014,34,4
23,2014,34,5
23,2014,34,6
23,2014,34,7
22,2014,34,8
22,2014,34,9
22,2014,34,10
21,2014,34,11
22,2014,34,12
22,2014,34,13
22,2014,34,14
23,2014,34,15
24,2014,34,16
25,2014,34,17
25,2014,34,18
27,2014,34,19
27,2014,34,20
25,2014,34,21
26,2014,34,22
25,2014,34,23
25,2014,34,0
24,2014,34,1
23,2014,34,2
22,2014,34,3
21,2014,34,4
20,2014,34,5
20,2014,34,6
18,2014,34,7
18,2014,34,8
18,2014,34,9
18,2014,34,10
18,2014,34,11
21,2014,34,12
20,2014,34,13
22,2014,34,14
23,2014,34,15
25,2014,34,16
27,2014,34,17
27,2014,34,18
28,2014,34,19
29,2014,34,20
27,2014,34,21
28,2014,34,22
27,2014,34,23
25,2014,34,0
24,2014,34,1
22,2014,34,2
22,2014,34,3
19,2014,34,4
19,2014,34,5
18,2014,34,6
17,2014,34,7
17,2014,34,8
17,2014,34,9
17,2014,34,10
17,2014,34,11
21,2014,34,12
20,2014,34,13
22,2014,34,14
23,2014,34,15
27,2014,34,16
28,2014,34,17
28,2014,34,18
29,2014,34,19
30,2014,34,20
28,2014,34,21
29,2014,34,22
28,2014,34,23
26,2014,34,0
25,2014,34,1
23,2014,34,2
23,2014,34,3
20,2014,34,4
19,2014,34,5
19,2014,34,6
18,2014,34,7
18,2014,34,8
18,2014,34,9
17,2014,34,10
17,2014,34,11
23,2014,34,12
21,2014,34,13
24,2014,34,14
24,2014,34,15
29,2014,34,16
30,2014,34,17
30,2014,34,18
31,2014,34,19
32,2014,34,20
30,2014,34,21
31,2014,34,22
29,2014,34,23
27,2014,34,0
26,2014,34,1
24,2014,34,2
23,2014,34,3
21,2014,34,4
20,2014,34,5
20,2014,34,6
19,2014,34,7
18,2014,34,8
18,2014,34,9
18,2014,34,10
18,2014,34,11
23,2014,34,12
22,2014,34,13
25,2014,34,14
25,2014,34,15
30,2014,34,16
31,2014,34,17
31,2014,34,18
33,2014,34,19
33,2014,34,20
31,2014,34,21
32,2014,34,22
30,2014,34,23
29,2014,34,0
28,2014,34,1
26,2014,34,2
26,2014,34,3
24,2014,34,4
24,2014,34,5
23,2014,34,6
23,2014,34,7
23,2014,34,8
23,2014,34,9
23,2014,34,10
23,2014,34,11
25,2014,34,12
24,2014,34,13
26,2014,34,14
26,2014,34,15
28,2014,34,16
29,2014,34,17
29,2014,34,18
30,2014,34,19
30,2014,34,20
27,2014,34,21
28,2014,34,22
26,2014,34,23
26,2014,34,0
23,2014,34,1
22,2014,34,2
22,2014,34,3
21,2014,34,4
21,2014,34,5
21,2014,34,6
21,2014,34,7
21,2014,34,8
21,2014,34,9
20,2014,34,10
21,2014,34,11
23,2014,34,12
22,2014,34,13
24,2014,34,14
25,2014,34,15
27,2014,34,16
28,2014,34,17
28,2014,34,18
30,2014,34,19
30,2014,34,20
29,2014,34,21
30,2014,34,22
29,2014,34,23
27,2014,35,0
27,2014,35,1
25,2014,35,2
25,2014,35,3
23,2014,35,4
23,2014,35,5
23,2014,35,6
22,2014,35,7
22,2014,35,8
22,2014,35,9
22,2014,35,10
22,2014,35,11
24,2014,35,12
23,2014,35,13
25,2014,35,14
26,2014,35,15
28,2014,35,16
29,2014,35,17
29,2014,35,18
31,2014,35,19
31,2014,35,20
30,2014,35,21
31,2014,35,22
30,2014,35,23
28,2014,35,0
28,2014,35,1
27,2014,35,2
26,2014,35,3
25,2014,35,4
24,2014,35,5
24,2014,35,6
23,2014,35,7
23,2014,35,8
23,2014,35,9
22,2014,35,10
22,2014,35,11
26,2014,35,12
25,2014,35,13
27,2014,35,14
28,2014,35,15
30,2014,35,16
32,2014,35,17
29,2014,35,18
32,2014,35,19
31,2014,35,20
31,2014,35,21
29,2014,35,22
29,2014,35,23
27,2014,35,0
27,2014,35,1
26,2014,35,2
25,2014,35,3
23,2014,35,4
22,2014,35,5
23,2014,35,6
21,2014,35,7
22,2014,35,8
21,2014,35,9
22,2014,35,10
22,2014,35,11
24,2014,35,12
23,2014,35,13
25,2014,35,14
26,2014,35,15
28,2014,35,16
29,2014,35,17
28,2014,35,18
30,2014,35,19
30,2014,35,20
26,2014,35,21
27,2014,35,22
24,2014,35,23
25,2014,35,0
22,2014,35,1
21,2014,35,2
21,2014,35,3
21,2014,35,4
21,2014,35,5
21,2014,35,6
20,2014,35,7
21,2014,35,8
21,2014,35,9
21,2014,35,10
21,2014,35,11
22,2014,35,12
22,2014,35,13
23,2014,35,14
24,2014,35,15
24,2014,35,16
25,2014,35,17
25,2014,35,18
26,2014,35,19
27,2014,35,20
26,2014,35,21
27,2014,35,22
26,2014,35,23
25,2014,35,0
25,2014,35,1
24,2014,35,2
23,2014,35,3
22,2014,35,4
22,2014,35,5
22,2014,35,6
21,2014,35,7
21,2014,35,8
21,2014,35,9
21,2014,35,10
21,2014,35,11
24,2014,35,12
23,2014,35,13
25,2014,35,14
26,2014,35,15
28,2014,35,16
29,2014,35,17
26,2014,35,18
29,2014,35,19
28,2014,35,20
28,2014,35,21
26,2014,35,22
25,2014,35,23
25,2014,35,0
25,2014,35,1
24,2014,35,2
23,2014,35,3
23,2014,35,4
22,2014,35,5
22,2014,35,6
21,2014,35,7
21,2014,35,8
21,2014,35,9
20,2014,35,10
20,2014,35,11
24,2014,35,12
22,2014,35,13
25,2014,35,14
25,2014,35,15
28,2014,35,16
29,2014,35,17
28,2014,35,18
30,2014,35,19
30,2014,35,20
29,2014,35,21
29,2014,35,22
28,2014,35,23
25,2014,35,0
25,2014,35,1
23,2014,35,2
24,2014,35,3
21,2014,35,4
21,2014,35,5
21,2014,35,6
21,2014,35,7
21,2014,35,8
21,2014,35,9
21,2014,35,10
21,2014,35,11
23,2014,35,12
23,2014,35,13
24,2014,35,14
25,2014,35,15
27,2014,35,16
28,2014,35,17
28,2014,35,18
29,2014,35,19
30,2014,35,20
26,2014,35,21
28,2014,35,22
26,2014,35,23
26,2014,36,0
23,2014,36,1
22,2014,36,2
22,2014,36,3
22,2014,36,4
21,2014,36,5
21,2014,36,6
21,2014,36,7
21,2014,36,8
21,2014,36,9
21,2014,36,10
21,2014,36,11
22,2014,36,12
21,2014,36,13
22,2014,36,14
24,2014,36,15
24,2014,36,16
25,2014,36,17
25,2014,36,18
27,2014,36,19
27,2014,36,20
26,2014,36,21
27,2014,36,22
26,2014,36,23
25,2014,36,0
24,2014,36,1
24,2014,36,2
23,2014,36,3
22,2014,36,4
22,2014,36,5
22,2014,36,6
21,2014,36,7
21,2014,36,8
21,2014,36,9
21,2014,36,10
20,2014,36,11
22,2014,36,12
21,2014,36,13
22,2014,36,14
24,2014,36,15
24,2014,36,16
26,2014,36,17
26,2014,36,18
28,2014,36,19
29,2014,36,20
27,2014,36,21
28,2014,36,22
28,2014,36,23
26,2014,36,0
25,2014,36,1
24,2014,36,2
24,2014,36,3
22,2014,36,4
21,2014,36,5
21,2014,36,6
21,2014,36,7
20,2014,36,8
20,2014,36,9
20,2014,36,10
20,2014,36,11
22,2014,36,12
21,2014,36,13
23,2014,36,14
24,2014,36,15
26,2014,36,16
27,2014,36,17
27,2014,36,18
28,2014,36,19
28,2014,36,20
27,2014,36,21
28,2014,36,22
27,2014,36,23
26,2014,36,0
26,2014,36,1
25,2014,36,2
24,2014,36,3
23,2014,36,4
23,2014,36,5
22,2014,36,6
22,2014,36,7
22,2014,36,8
22,2014,36,9
21,2014,36,10
21,2014,36,11
24,2014,36,12
23,2014,36,13
25,2014,36,14
25,2014,36,15
28,2014,36,16
29,2014,36,17
28,2014,36,18
30,2014,36,19
30,2014,36,20
28,2014,36,21
28,2014,36,22
27,2014,36,23
26,2014,36,0
25,2014,36,1
24,2014,36,2
24,2014,36,3
23,2014,36,4
22,2014,36,5
22,2014,36,6
22,2014,36,7
21,2014,36,8
22,2014,36,9
21,2014,36,10
22,2014,36,11
24,2014,36,12
23,2014,36,13
24,2014,36,14
26,2014,36,15
27,2014,36,16
29,2014,36,17
27,2014,36,18
29,2014,36,19
29,2014,36,20
28,2014,36,21
28,2014,36,22
27,2014,36,23
26,2014,36,0
26,2014,36,1
25,2014,36,2
25,2014,36,3
24,2014,36,4
23,2014,36,5
23,2014,36,6
22,2014,36,7
22,2014,36,8
22,2014,36,9
21,2014,36,10
21,2014,36,11
23,2014,36,12
22,2014,36,13
24,2014,36,14
25,2014,36,15
27,2014,36,16
28,2014,36,17
27,2014,36,18
29,2014,36,19
29,2014,36,20
27,2014,36,21
28,2014,36,22
27,2014,36,23
25,2014,36,0
24,2014,36,1
23,2014,36,2
23,2014,36,3
22,2014,36,4
21,2014,36,5
22,2014,36,6
21,2014,36,7
21,2014,36,8
21,2014,36,9
21,2014,36,10
21,2014,36,11
22,2014,36,12
22,2014,36,13
23,2014,36,14
23,2014,36,15
24,2014,36,16
24,2014,36,17
24,2014,36,18
24,2014,36,19
25,2014,36,20
24,2014,36,21
25,2014,36,22
24,2014,36,23
23,2014,37,0
23,2014,37,1
23,2014,37,2
22,2014,37,3
21,2014,37,4
21,2014,37,5
21,2014,37,6
21,2014,37,7
21,2014,37,8
21,2014,37,9
20,2014,37,10
20,2014,37,11
21,2014,37,12
21,2014,37,13
22,2014,37,14
23,2014,37,15
24,2014,37,16
25,2014,37,17
25,2014,37,18
26,2014,37,19
27,2014,37,20
25,2014,37,21
26,2014,37,22
26,2014,37,23
24,2014,37,0
24,2014,37,1
23,2014,37,2
23,2014,37,3
21,2014,37,4
21,2014,37,5
21,2014,37,6
21,2014,37,7
20,2014,37,8
20,2014,37,9
20,2014,37,10
20,2014,37,11
22,2014,37,12
22,2014,37,13
23,2014,37,14
24,2014,37,15
26,2014,37,16
27,2014,37,17
26,2014,37,18
28,2014,37,19
28,2014,37,20
27,2014,37,21
27,2014,37,22
26,2014,37,23
25,2014,37,0
24,2014,37,1
23,2014,37,2
22,2014,37,3
21,2014,37,4
20,2014,37,5
20,2014,37,6
19,2014,37,7
19,2014,37,8
19,2014,37,9
19,2014,37,10
18,2014,37,11
22,2014,37,12
20,2014,37,13
23,2014,37,14
23,2014,37,15
25,2014,37,16
26,2014,37,17
26,2014,37,18
27,2014,37,19
28,2014,37,20
25,2014,37,21
26,2014,37,22
25,2014,37,23
23,2014,37,0
22,2014,37,1
20,2014,37,2
19,2014,37,3
17,2014,37,4
16,2014,37,5
16,2014,37,6
15,2014,37,7
15,2014,37,8
15,2014,37,9
14,2014,37,10
14,2014,37,11
18,2014,37,12
17,2014,37,13
19,2014,37,14
19,2014,37,15
23,2014,37,16
24,2014,37,17
24,2014,37,18
25,2014,37,19
25,2014,37,20
23,2014,37,21
25,2014,37,22
24,2014,37,23
23,2014,37,0
22,2014,37,1
21,2014,37,2
21,2014,37,3
20,2014,37,4
19,2014,37,5
19,2014,37,6
19,2014,37,7
18,2014,37,8
18,2014,37,9
18,2014,37,10
18,2014,37,11
19,2014,37,12
18,2014,37,13
19,2014,37,14
20,2014,37,15
21,2014,37,16
22,2014,37,17
21,2014,37,18
23,2014,37,19
23,2014,37,20
22,2014,37,21
22,2014,37,22
22,2014,37,23
21,2014,37,0
21,2014,37,1
20,2014,37,2
20,2014,37,3
19,2014,37,4
19,2014,37,5
19,2014,37,6
18,2014,37,7
18,2014,37,8
18,2014,37,9
17,2014,37,10
17,2014,37,11
20,2014,37,12
19,2014,37,13
20,2014,37,14
21,2014,37,15
23,2014,37,16
23,2014,37,17
23,2014,37,18
24,2014,37,19
25,2014,37,20
23,2014,37,21
24,2014,37,22
24,2014,37,23
22,2014,37,0
21,2014,37,1
20,2014,37,2
19,2014,37,3
17,2014,37,4
17,2014,37,5
16,2014,37,6
16,2014,37,7
15,2014,37,8
15,2014,37,9
15,2014,37,10
14,2014,37,11
20,2014,37,12
18,2014,37,13
21,2014,37,14
21,2014,37,15
25,2014,37,16
26,2014,37,17
26,2014,37,18
28,2014,37,19
28,2014,37,20
26,2014,37,21
27,2014,37,22
26,2014,37,23
25,2014,38,0
23,2014,38,1
22,2014,38,2
23,2014,38,3
21,2014,38,4
21,2014,38,5
21,2014,38,6
20,2014,38,7
20,2014,38,8
20,2014,38,9
20,2014,38,10
19,2014,38,11
21,2014,38,12
20,2014,38,13
20,2014,38,14
21,2014,38,15
22,2014,38,16
23,2014,38,17
23,2014,38,18
24,2014,38,19
24,2014,38,20
22,2014,38,21
23,2014,38,22
21,2014,38,23
20,2014,38,0
19,2014,38,1
18,2014,38,2
17,2014,38,3
16,2014,38,4
16,2014,38,5
16,2014,38,6
15,2014,38,7
15,2014,38,8
15,2014,38,9
14,2014,38,10
14,2014,38,11
17,2014,38,12
16,2014,38,13
18,2014,38,14
19,2014,38,15
21,2014,38,16
22,2014,38,17
22,2014,38,18
24,2014,38,19
24,2014,38,20
22,2014,38,21
23,2014,38,22
22,2014,38,23
21,2014,38,0
20,2014,38,1
19,2014,38,2
18,2014,38,3
17,2014,38,4
16,2014,38,5
16,2014,38,6
15,2014,38,7
15,2014,38,8
14,2014,38,9
14,2014,38,10
14,2014,38,11
16,2014,38,12
15,2014,38,13
17,2014,38,14
18,2014,38,15
20,2014,38,16
21,2014,38,17
21,2014,38,18
23,2014,38,19
23,2014,38,20
22,2014,38,21
23,2014,38,22
22,2014,38,23
21,2014,38,0
20,2014,38,1
19,2014,38,2
18,2014,38,3
17,2014,38,4
16,2014,38,5
16,2014,38,6
15,2014,38,7
15,2014,38,8
16,2014,38,9
15,2014,38,10
15,2014,38,11
17,2014,38,12
17,2014,38,13
18,2014,38,14
20,2014,38,15
21,2014,38,16
23,2014,38,17
22,2014,38,18
24,2014,38,19
25,2014,38,20
23,2014,38,21
24,2014,38,22
23,2014,38,23
21,2014,38,0
21,2014,38,1
19,2014,38,2
19,2014,38,3
17,2014,38,4
16,2014,38,5
17,2014,38,6
16,2014,38,7
16,2014,38,8
16,2014,38,9
16,2014,38,10
16,2014,38,11
18,2014,38,12
17,2014,38,13
18,2014,38,14
18,2014,38,15
20,2014,38,16
20,2014,38,17
21,2014,38,18
21,2014,38,19
22,2014,38,20
21,2014,38,21
22,2014,38,22
22,2014,38,23
20,2014,38,0
20,2014,38,1
19,2014,38,2
19,2014,38,3
17,2014,38,4
17,2014,38,5
17,2014,38,6
16,2014,38,7
16,2014,38,8
16,2014,38,9
16,2014,38,10
17,2014,38,11
18,2014,38,12
18,2014,38,13
19,2014,38,14
19,2014,38,15
21,2014,38,16
21,2014,38,17
21,2014,38,18
22,2014,38,19
22,2014,38,20
21,2014,38,21
22,2014,38,22
21,2014,38,23
20,2014,38,0
20,2014,38,1
19,2014,38,2
20,2014,38,3
19,2014,38,4
19,2014,38,5
18,2014,38,6
18,2014,38,7
18,2014,38,8
18,2014,38,9
18,2014,38,10
18,2014,38,11
19,2014,38,12
18,2014,38,13
19,2014,38,14
20,2014,38,15
20,2014,38,16
21,2014,38,17
21,2014,38,18
22,2014,38,19
22,2014,38,20
21,2014,38,21
21,2014,38,22
21,2014,38,23
21,2014,39,0
20,2014,39,1
20,2014,39,2
19,2014,39,3
19,2014,39,4
19,2014,39,5
19,2014,39,6
18,2014,39,7
18,2014,39,8
18,2014,39,9
18,2014,39,10
18,2014,39,11
19,2014,39,12
18,2014,39,13
19,2014,39,14
19,2014,39,15
20,2014,39,16
21,2014,39,17
20,2014,39,18
21,2014,39,19
21,2014,39,20
21,2014,39,21
21,2014,39,22
21,2014,39,23
20,2014,39,0
20,2014,39,1
19,2014,39,2
18,2014,39,3
18,2014,39,4
17,2014,39,5
17,2014,39,6
16,2014,39,7
16,2014,39,8
16,2014,39,9
16,2014,39,10
16,2014,39,11
18,2014,39,12
17,2014,39,13
18,2014,39,14
20,2014,39,15
21,2014,39,16
23,2014,39,17
22,2014,39,18
25,2014,39,19
25,2014,39,20
23,2014,39,21
24,2014,39,22
23,2014,39,23
21,2014,39,0
21,2014,39,1
19,2014,39,2
19,2014,39,3
17,2014,39,4
16,2014,39,5
17,2014,39,6
16,2014,39,7
16,2014,39,8
16,2014,39,9
16,2014,39,10
16,2014,39,11
19,2014,39,12
18,2014,39,13
21,2014,39,14
21,2014,39,15
24,2014,39,16
25,2014,39,17
25,2014,39,18
26,2014,39,19
26,2014,39,20
24,2014,39,21
25,2014,39,22
23,2014,39,23
22,2014,39,0
21,2014,39,1
20,2014,39,2
20,2014,39,3
18,2014,39,4
18,2014,39,5
17,2014,39,6
17,2014,39,7
16,2014,39,8
16,2014,39,9
16,2014,39,10
15,2014,39,11
20,2014,39,12
18,2014,39,13
21,2014,39,14
21,2014,39,15
25,2014,39,16
26,2014,39,17
26,2014,39,18
27,2014,39,19
27,2014,39,20
26,2014,39,21
26,2014,39,22
25,2014,39,23
25,2014,39,0
24,2014,39,1
23,2014,39,2
23,2014,39,3
22,2014,39,4
22,2014,39,5
22,2014,39,6
22,2014,39,7
22,2014,39,8
22,2014,39,9
22,2014,39,10
22,2014,39,11
23,2014,39,12
23,2014,39,13
24,2014,39,14
23,2014,39,15
25,2014,39,16
25,2014,39,17
22,2014,39,18
23,2014,39,19
21,2014,39,20
22,2014,39,21
19,2014,39,22
19,2014,39,23
19,2014,39,0
19,2014,39,1
19,2014,39,2
18,2014,39,3
17,2014,39,4
17,2014,39,5
16,2014,39,6
15,2014,39,7
14,2014,39,8
13,2014,39,9
12,2014,39,10
12,2014,39,11
12,2014,39,12
11,2014,39,13
11,2014,39,14
12,2014,39,15
12,2014,39,16
13,2014,39,17
13,2014,39,18
14,2014,39,19
14,2014,39,20
13,2014,39,21
14,2014,39,22
13,2014,39,23
12,2014,39,0
11,2014,39,1
11,2014,39,2
10,2014,39,3
9,2014,39,4
9,2014,39,5
8,2014,39,6
7,2014,39,7
6,2014,39,8
6,2014,39,9
5,2014,39,10
4,2014,39,11
10,2014,39,12
7,2014,39,13
11,2014,39,14
11,2014,39,15
15,2014,39,16
17,2014,39,17
17,2014,39,18
18,2014,39,19
19,2014,39,20
17,2014,39,21
18,2014,39,22
17,2014,39,23
16,2014,40,0
15,2014,40,1
14,2014,40,2
14,2014,40,3
13,2014,40,4
13,2014,40,5
12,2014,40,6
12,2014,40,7
12,2014,40,8
12,2014,40,9
11,2014,40,10
11,2014,40,11
15,2014,40,12
14,2014,40,13
16,2014,40,14
17,2014,40,15
20,2014,40,16
21,2014,40,17
21,2014,40,18
23,2014,40,19
23,2014,40,20
21,2014,40,21
22,2014,40,22
21,2014,40,23
20,2014,40,0
19,2014,40,1
18,2014,40,2
18,2014,40,3
17,2014,40,4
16,2014,40,5
16,2014,40,6
16,2014,40,7
15,2014,40,8
15,2014,40,9
15,2014,40,10
15,2014,40,11
18,2014,40,12
17,2014,40,13
20,2014,40,14
21,2014,40,15
23,2014,40,16
25,2014,40,17
24,2014,40,18
27,2014,40,19
27,2014,40,20
25,2014,40,21
26,2014,40,22
25,2014,40,23
24,2014,40,0
23,2014,40,1
22,2014,40,2
22,2014,40,3
20,2014,40,4
20,2014,40,5
20,2014,40,6
19,2014,40,7
19,2014,40,8
19,2014,40,9
18,2014,40,10
18,2014,40,11
22,2014,40,12
21,2014,40,13
23,2014,40,14
23,2014,40,15
26,2014,40,16
27,2014,40,17
27,2014,40,18
29,2014,40,19
29,2014,40,20
27,2014,40,21
28,2014,40,22
27,2014,40,23
25,2014,40,0
24,2014,40,1
22,2014,40,2
22,2014,40,3
20,2014,40,4
19,2014,40,5
19,2014,40,6
18,2014,40,7
18,2014,40,8
18,2014,40,9
17,2014,40,10
17,2014,40,11
22,2014,40,12
20,2014,40,13
23,2014,40,14
23,2014,40,15
27,2014,40,16
28,2014,40,17
24,2014,40,18
27,2014,40,19
24,2014,40,20
24,2014,40,21
21,2014,40,22
21,2014,40,23
21,2014,40,0
20,2014,40,1
19,2014,40,2
19,2014,40,3
19,2014,40,4
18,2014,40,5
18,2014,40,6
18,2014,40,7
18,2014,40,8
18,2014,40,9
18,2014,40,10
18,2014,40,11
20,2014,40,12
20,2014,40,13
21,2014,40,14
22,2014,40,15
24,2014,40,16
24,2014,40,17
25,2014,40,18
26,2014,40,19
26,2014,40,20
24,2014,40,21
26,2014,40,22
25,2014,40,23
25,2014,40,0
23,2014,40,1
23,2014,40,2
22,2014,40,3
22,2014,40,4
22,2014,40,5
22,2014,40,6
21,2014,40,7
21,2014,40,8
20,2014,40,9
20,2014,40,10
20,2014,40,11
22,2014,40,12
21,2014,40,13
22,2014,40,14
23,2014,40,15
24,2014,40,16
25,2014,40,17
25,2014,40,18
26,2014,40,19
27,2014,40,20
25,2014,40,21
26,2014,40,22
25,2014,40,23
24,2014,40,0
23,2014,40,1
23,2014,40,2
22,2014,40,3
21,2014,40,4
